step= 31  t=31.000  (-1.997, 0.007)  (-1.821, -0.825)  (-1.320, -1.495)  (-0.640, -1.887)  (0.197, -1.988)  (0.997, -1.733)  (1.618, -1.175)  (1.956, -0.418)  (1.954, 0.411)  (1.618, 1.175)  (1.002, 1.730)  (0.225, 1.986)  (-0.618, 1.902)  (-1.320, 1.482)  (-1.827, 0.813)
step= 32  t=32.000  (-1.181, -0.032)  (-1.824, -0.820)  (-0.826, -1.013)  (-0.521, -1.566)  (0.210, -1.989)  (0.989, -1.738)  (1.562, -1.118)  (1.955, -0.424)  (0.686, 0.230)  (1.356, 0.980)  (0.885, 1.517)  (0.247, 1.985)  (-0.613, 1.904)  (-1.012, 1.111)  (-1.818, 0.816)
step= 33  t=33.000  (-1.518, -0.080)  (-1.827, -0.813)  (-0.838, -1.289)  (-0.433, -1.689)  (0.312, -1.975)  (0.976, -1.746)  (1.547, -1.123)  (1.931, -0.522)  (1.147, 0.483)  (1.402, 1.220)  (0.918, 1.431)  (0.176, 1.992)  (-0.367, 1.966)  (-1.039, 1.233)  (-1.827, 0.813)
step= 34  t=34.000  (-1.683, -0.071)  (-1.849, -0.455)  (-0.835, -1.352)  (-0.464, -1.587)  (0.374, -1.965)  (0.981, -1.718)  (1.499, -1.160)  (1.915, -0.578)  (1.384, 0.470)  (1.344, 1.128)  (0.908, 1.459)  (0.206, 1.989)  (-0.326, 1.850)  (-1.054, 1.193)  (-1.823, 0.780)
step= 35  t=35.000  (-1.700, 0.003)  (-1.956, -0.416)  (-0.817, -1.313)  (-0.447, -1.451)  (0.463, -1.946)  (0.969, -1.705)  (1.155, -1.316)  (1.897, -0.634)  (1.472, 0.449)  (1.284, 1.112)  (0.972, 1.429)  (0.228, 1.987)  (-0.312, 1.734)  (-1.137, 1.041)  (-1.841, 0.781)
step= 36  t=36.000  (-1.850, 0.260)  (-1.888, -0.312)  (-0.777, -1.301)  (-0.449, -1.367)  (0.368, -1.966)  (0.908, -1.661)  (1.174, -0.865)  (1.913, -0.582)  (1.496, 0.379)  (1.259, 0.844)  (0.879, 1.232)  (0.051, 1.999)  (-0.330, 1.657)  (-1.132, 0.873)  (-1.508, 0.967)
step= 37  t=37.000  (-1.856, 0.244)  (-1.709, -0.340)  (-0.737, -1.278)  (-0.354, -1.195)  (0.381, -1.947)  (0.872, -1.549)  (1.180, -0.762)  (1.800, -0.654)  (1.453, 0.436)  (1.257, 0.708)  (0.861, 1.229)  (0.154, 1.994)  (-0.344, 1.523)  (-1.100, 0.763)  (-1.503, 0.854)
step= 38  t=38.000  (-1.795, 0.250)  (-1.553, -0.266)  (-0.670, -1.261)  (-0.342, -1.054)  (0.275, -1.981)  (0.771, -1.211)  (1.192, -0.668)  (1.738, -0.715)  (1.447, 0.465)  (1.159, 0.622)  (0.799, 1.299)  (0.194, 1.802)  (-0.162, 1.673)  (-1.093, 0.677)  (-1.323, 0.580)
step= 39  t=39.000  (-1.639, 0.367)  (-1.999, -0.048)  (-0.057, -1.126)  (-0.011, 2.000)  (0.132, -1.996)  (0.635, -1.018)  (1.077, -0.607)  (1.529, -0.666)  (1.167, 0.483)  (1.050, 0.563)  (0.784, 1.008)  (0.387, 1.636)  (-0.032, 1.301)  (-1.386, 0.583)  (-1.095, 0.652)
step= 40  t=40.000  (-0.583, 1.070)  (-1.774, 0.142)  (0.141, -1.032)  (-0.526, 1.401)  (0.318, -1.355)  (0.552, -0.542)  (1.026, -0.686)  (1.438, -0.739)  (-0.021, 0.394)  (0.861, 0.510)  (0.624, 0.706)  (0.385, 1.343)  (0.283, 1.029)  (-1.461, 0.362)  (-0.859, 0.431)
step= 41  t=41.000  (-0.680, 1.592)  (-1.974, 0.100)  (0.138, -1.035)  (-0.531, 0.905)  (0.300, -0.651)  (0.630, -0.882)  (0.241, 0.321)  (1.632, -1.156)  (-0.121, 0.369)  (0.548, 0.420)  (0.544, 0.223)  (-0.402, 1.589)  (0.070, 0.991)  (-1.512, 0.555)  (-0.933, 0.881)
step= 42  t=42.000  (-0.354, 1.463)  (-1.994, 0.065)  (0.113, -1.326)  (-0.267, 0.863)  (0.384, -1.267)  (0.747, -0.411)  (-0.262, -0.152)  (1.845, -0.771)  (0.237, 0.295)  (0.432, 0.346)  (-0.104, -0.529)  (-0.631, 1.642)  (-0.158, 1.371)  (-1.637, 0.797)  (-0.109, 1.003)
step= 43  t=43.000  (-0.392, 1.235)  (-1.918, -0.566)  (-0.068, -1.036)  (-0.083, 0.888)  (0.170, -1.992)  (0.785, -0.753)  (-0.105, -0.017)  (1.853, -0.751)  (0.513, 0.486)  (0.599, 0.516)  (0.115, -0.136)  (-0.533, 1.853)  (-0.307, 1.452)  (-1.585, 1.016)  (-0.603, 1.126)
step= 44  t=44.000  (-0.434, 1.175)  (-1.760, -0.949)  (-0.934, -1.388)  (0.074, 0.718)  (0.170, -1.992)  (0.811, -0.759)  (-0.039, -0.084)  (1.974, -0.321)  (0.814, 0.687)  (1.616, 1.178)  (0.302, 0.207)  (-0.511, 1.934)  (-0.282, 1.473)  (-1.306, 1.508)  (-1.376, 1.032)
step= 45  t=45.000  (-0.772, 0.601)  (-1.760, -0.949)  (-1.445, -1.383)  (0.357, 0.580)  (0.170, -1.992)  (0.981, -1.028)  (0.040, -0.334)  (1.974, -0.321)  (1.255, 0.747)  (1.616, 1.178)  (0.652, 0.738)  (-0.261, 1.983)  (-0.294, 1.487)  (-1.251, 1.560)  (-1.450, 0.977)
step= 46  t=46.000  (-1.110, -0.093)  (-1.760, -0.949)  (-1.445, -1.382)  (1.070, -1.162)  (0.170, -1.993)  (0.961, -1.754)  (0.631, -1.051)  (1.974, -0.321)  (1.714, 0.576)  (1.616, 1.178)  (0.959, 0.972)  (0.238, 1.986)  (-0.563, 1.798)  (-1.256, 1.556)  (-1.409, 0.800)
step= 47  t=47.000  (-1.623, -0.395)  (-1.760, -0.949)  (-1.445, -1.383)  (1.197, -1.602)  (0.170, -1.992)  (0.961, -1.754)  (1.586, -1.177)  (1.974, -0.321)  (1.652, 0.408)  (1.616, 1.178)  (0.641, 1.232)  (0.294, 1.978)  (-0.712, 1.869)  (-1.251, 1.560)  (-1.501, 0.580)
step= 48  t=48.000  (-1.844, -0.301)  (-1.760, -0.949)  (-1.445, -1.382)  (1.309, -1.512)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.974, -0.320)  (1.493, 0.601)  (1.616, 1.178)  (0.562, 1.198)  (0.294, 1.978)  (-0.712, 1.869)  (-1.251, 1.560)  (-1.532, 0.576)
step= 49  t=49.000  (-1.986, -0.198)  (-1.760, -0.949)  (-1.445, -1.382)  (1.303, -1.517)  (0.170, -1.993)  (0.961, -1.754)  (1.630, -1.159)  (1.974, -0.320)  (1.482, 0.637)  (1.616, 1.178)  (0.556, 1.201)  (0.294, 1.978)  (-0.711, 1.869)  (-1.250, 1.560)  (-1.592, 0.581)
step= 50  t=50.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.445, -1.382)  (1.264, -1.550)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.973, -0.320)  (1.481, 0.593)  (1.616, 1.178)  (0.555, 1.242)  (0.294, 1.978)  (-0.712, 1.869)  (-1.250, 1.560)  (-1.681, 0.601)
step= 51  t=51.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (0.606, -1.906)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.973, -0.320)  (1.815, 0.377)  (1.616, 1.178)  (0.558, 1.304)  (0.294, 1.978)  (-0.712, 1.869)  (-1.250, 1.560)  (-1.831, 0.691)
step= 52  t=52.000  (-1.990, -0.194)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.852)  (0.170, -1.992)  (0.961, -1.753)  (1.630, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.712, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 53  t=53.000  (-1.990, -0.194)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.852)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.712, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 54  t=54.000  (-1.990, -0.194)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.852)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.711, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 55  t=55.000  (-1.990, -0.194)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.852)  (0.170, -1.992)  (0.961, -1.754)  (1.630, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.711, 1.869)  (-1.250, 1.560)  (-1.862, 0.729)
step= 56  t=56.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.711, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 57  t=57.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.711, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 58  t=58.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.978)  (-0.711, 1.869)  (-1.251, 1.560)  (-1.862, 0.729)
step= 59  t=59.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.979, 0.289)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.251, 1.560)  (-1.862, 0.729)
step= 60  t=60.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.251, 1.560)  (-1.862, 0.729)
step= 61  t=61.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 62  t=62.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 63  t=63.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 64  t=64.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 65  t=65.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 66  t=66.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 67  t=67.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 68  t=68.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 69  t=69.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 70  t=70.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 71  t=71.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 72  t=72.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 73  t=73.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 74  t=74.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
step= 75  t=75.000  (-1.990, -0.193)  (-1.759, -0.949)  (-1.444, -1.382)  (-0.754, -1.851)  (0.170, -1.992)  (0.961, -1.753)  (1.629, -1.159)  (1.973, -0.320)  (1.978, 0.288)  (1.616, 1.178)  (0.958, 1.755)  (0.294, 1.977)  (-0.711, 1.868)  (-1.250, 1.560)  (-1.862, 0.729)
